hour,minute,operation_id,train_type,destination,platform,departure_dt,time_iso,stop_stations
0,1,80020066,特急,京王八王子〔高幡不動から各駅停車〕,３,00:01,2025-08-24T00:01:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-24T00:01:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-24T00:06:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-24T00:08:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-24T00:13:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-24T00:18:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-24T00:24:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-24T00:26:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-24T00:29:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-24T00:35:00+09:00""}, {""station"": ""南平"", ""time"": ""2025-08-24T00:37:00+09:00""}, {""station"": ""平山城址公園"", ""time"": ""2025-08-24T00:39:00+09:00""}, {""station"": ""長沼"", ""time"": ""2025-08-24T00:41:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T00:43:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-24T00:46:00+09:00""}]"
0,1,800202a3,特急,京王八王子〔高幡不動から各駅停車〕,３,00:01,2025-08-26T00:01:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-26T00:01:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-26T00:06:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-26T00:09:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-26T00:13:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-26T00:19:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-26T00:25:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-26T00:27:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-26T00:30:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-26T00:35:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""南平"", ""time"": ""2025-08-26T00:37:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""平山城址公園"", ""time"": ""2025-08-26T00:39:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""長沼"", ""time"": ""2025-08-26T00:41:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""北野"", ""time"": ""2025-08-26T00:43:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""京王八王子"", ""time"": ""2025-08-26T00:46:00+09:00""}]"
0,18,80020067,特急,京王八王子〔高幡不動から各駅停車〕,３,00:18,2025-08-24T00:18:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-24T00:18:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-24T00:23:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-24T00:25:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-24T00:30:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-24T00:35:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-24T00:41:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-24T00:43:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-24T00:46:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-24T00:51:00+09:00""}, {""station"": ""南平"", ""time"": ""2025-08-24T00:53:00+09:00""}, {""station"": ""平山城址公園"", ""time"": ""2025-08-24T00:55:00+09:00""}, {""station"": ""長沼"", ""time"": ""2025-08-24T00:57:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-24T00:59:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-24T01:02:00+09:00""}]"
0,18,800202a4,特急,京王八王子〔高幡不動から各駅停車〕,３,00:18,2025-08-26T00:18:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-26T00:18:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-26T00:23:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-26T00:25:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-26T00:30:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-26T00:35:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-26T00:41:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-26T00:43:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-26T00:46:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-26T00:51:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""南平"", ""time"": ""2025-08-26T00:53:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""平山城址公園"", ""time"": ""2025-08-26T00:55:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""長沼"", ""time"": ""2025-08-26T00:57:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""北野"", ""time"": ""2025-08-26T00:59:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""京王八王子"", ""time"": ""2025-08-26T01:02:00+09:00""}]"
5,29,80020000,特急,京王八王子,３,05:29,2025-08-23T05:29:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-23T05:29:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-23T05:35:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-23T05:37:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-23T05:41:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-23T05:47:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-23T05:52:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-23T05:54:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-23T05:57:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-23T06:01:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-23T06:07:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-23T06:10:00+09:00""}]"
5,29,80020297,特急,京王八王子〔高幡不動から各駅停車〕,３,05:29,2025-08-25T05:29:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-25T05:29:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-25T05:35:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-25T05:37:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-25T05:41:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-25T05:47:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-25T05:52:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-25T05:54:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-25T05:57:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-25T06:02:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""南平"", ""time"": ""2025-08-25T06:04:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""平山城址公園"", ""time"": ""2025-08-25T06:06:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""長沼"", ""time"": ""2025-08-25T06:08:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""北野"", ""time"": ""2025-08-25T06:10:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""京王八王子"", ""time"": ""2025-08-25T06:13:00+09:00""}]"
6,29,80020244,特急,京王八王子,３,06:29,2025-08-25T06:29:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-25T06:29:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-25T06:34:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-25T06:36:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-25T06:40:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-25T06:45:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-25T06:51:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-25T06:53:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-25T06:56:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-25T07:00:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""北野"", ""time"": ""2025-08-25T07:07:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""京王八王子"", ""time"": ""2025-08-25T07:10:00+09:00""}]"
6,30,80020002,特急,京王八王子,３,06:30,2025-08-23T06:30:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-23T06:30:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-23T06:35:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-23T06:37:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-23T06:42:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-23T06:48:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-23T06:54:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-23T06:56:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-23T06:59:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-23T07:03:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-23T07:09:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-23T07:11:00+09:00""}]"
6,44,80020246,特急,京王八王子,３,06:44,2025-08-25T06:44:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-25T06:44:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-25T06:49:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-25T06:51:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-25T06:56:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-25T07:04:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-25T07:09:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-25T07:12:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-25T07:15:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-25T07:18:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""北野"", ""time"": ""2025-08-25T07:24:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""京王八王子"", ""time"": ""2025-08-25T07:27:00+09:00""}]"
6,50,80020004,特急,京王八王子,３,06:50,2025-08-23T06:50:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-23T06:50:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-23T06:55:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-23T06:57:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-23T07:02:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-23T07:09:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-23T07:14:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-23T07:16:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-23T07:19:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-23T07:24:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-23T07:29:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-23T07:32:00+09:00""}]"
6,56,80020248,特急,京王八王子,３,06:56,2025-08-25T06:56:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-25T06:56:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""笹塚"", ""time"": ""2025-08-25T07:01:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""明大前"", ""time"": ""2025-08-25T07:03:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""千歳烏山"", ""time"": ""2025-08-25T07:08:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""調布"", ""time"": ""2025-08-25T07:14:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""府中"", ""time"": ""2025-08-25T07:21:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""分倍河原"", ""time"": ""2025-08-25T07:23:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-25T07:26:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""高幡不動"", ""time"": ""2025-08-25T07:30:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""北野"", ""time"": ""2025-08-25T07:35:00+09:00""}, {""station"": null, ""time"": null}, {""station"": ""京王八王子"", ""time"": ""2025-08-25T07:38:00+09:00""}]"
7,0,80020006,特急,京王八王子,３,07:00,2025-08-23T07:00:00+09:00,"[{""station"": ""新宿"", ""time"": ""2025-08-23T07:00:00+09:00""}, {""station"": ""笹塚"", ""time"": ""2025-08-23T07:05:00+09:00""}, {""station"": ""明大前"", ""time"": ""2025-08-23T07:07:00+09:00""}, {""station"": ""千歳烏山"", ""time"": ""2025-08-23T07:12:00+09:00""}, {""station"": ""調布"", ""time"": ""2025-08-23T07:18:00+09:00""}, {""station"": ""府中"", ""time"": ""2025-08-23T07:24:00+09:00""}, {""station"": ""分倍河原"", ""time"": ""2025-08-23T07:26:00+09:00""}, {""station"": ""聖蹟桜ヶ丘"", ""time"": ""2025-08-23T07:29:00+09:00""}, {""station"": ""高幡不動"", ""time"": ""2025-08-23T07:33:00+09:00""}, {""station"": ""北野"", ""time"": ""2025-08-23T07:39:00+09:00""}, {""station"": ""京王八王子"", ""time"": ""2025-08-23T07:41:00+09:00""}]"
